osm_id,osm_type,name_osm,amenity,cuisine,opening_hours,phone,website,delivery,takeaway,lat,lon,has_opening_hours,has_phone,has_website,has_delivery,has_takeaway,data_completeness_score
11733324469,node,"Gorengan, martabak mie, warung Bik Fatimah",restaurant,,,,,,,-7.229557,112.7396587,0,0,0,0,0,0
11738921244,node,Burger King - Jemursari,fast_food,,,,,,,-7.3131411,112.7567377,0,0,0,0,0,0
11738947034,node,Yoshinoya - Jemursari,fast_food,,,,,,,-7.3129827,112.7567957,0,0,0,0,0,0
11738958586,node,Domino's Pizza,fast_food,,,,,,,-7.312772,112.7569838,0,0,0,0,0,0
11780266826,node,kafe,restaurant,,,,,,,-7.2508021,112.7435526,0,0,0,0,0,0
11780266827,node,kafe,cafe,,,,,,,-7.2490839,112.7535738,0,0,0,0,0,0
11843401954,node,MI GACOAN,fast_food,noodle,,,,,,-7.2576471,112.6722045,0,0,0,0,0,0
11865773501,node,Ayam Goreng Citra Pemuda,restaurant,,,,,,,-7.289347,112.7754759,0,0,0,0,0,0
11865773502,node,Mie Toree,restaurant,,,,,,,-7.2893486,112.7755147,0,0,0,0,0,0
11984937195,node,Ultra Coffee,cafe,,,,,,,-7.2916881,112.729668,0,0,0,0,0,0
11985085367,node,Kartiko,restaurant,,,,,,,-7.2819804,112.6958802,0,0,0,0,0,0
12012334872,node,Kopi Tiam Kapuas Hulu,restaurant,,,+62 882-0070-96673,,,,-7.2715932,112.7453576,0,1,0,0,0,1
12012456804,node,Warkop DankDut,cafe,,,,,,,-7.2690545,112.7443616,0,0,0,0,0,0
12188380797,node,Aneka Hidangan Nikmat Rasa,restaurant,,,,,,,-7.3215376,112.7455068,0,0,0,0,0,0
12208552988,node,Seribu Rempah,restaurant,,,,,,,-7.3175278,112.7501374,0,0,0,0,0,0
12211251378,node,Warkop Budal Mulih,cafe,coffee_shop;tea;noodle;regional;soup;pasta;chicken;kebab,24/7,,https://www.instagram.com/warkop.budalmulih,,,-7.3016779,112.7622739,1,0,1,0,0,2
12215189326,node,Wizz Mie,restaurant,noodle,,,,,,-7.2572171,112.737505,0,0,0,0,0,0
12215189327,node,Bubu Oriental,cafe,coffee_shop,,,,,,-7.2575058,112.7376583,0,0,0,0,0,0
12215189328,node,Phermitage,cafe,coffee_shop,,,,,,-7.2576123,112.737729,0,0,0,0,0,0
12215189329,node,Alltime Buns,fast_food,burger,,,,,,-7.2575671,112.7376954,0,0,0,0,0,0
12215189330,node,Ludic,cafe,,,,,,,-7.2577201,112.7377921,0,0,0,0,0,0
12215189331,node,Thirty Three,cafe,,,,,,,-7.2579232,112.737865,0,0,0,0,0,0
12215189335,node,7 Stars,restaurant,chinese,,,,,,-7.2588812,112.7383698,0,0,0,0,0,0
12215189336,node,Locaāhands,restaurant,,,,,,,-7.2587566,112.7387256,0,0,0,0,0,0
12215189339,node,Seoul Bunsik,restaurant,korean,,,,,,-7.2593877,112.7387243,0,0,0,0,0,0
12215189341,node,Hoho Coffee,cafe,,,,,,,-7.2595504,112.7387904,0,0,0,0,0,0
12215189342,node,Zerøgram,cafe,,,,,,,-7.2596488,112.7388566,0,0,0,0,0,0
12215189343,node,Me Station,restaurant,american,,,,,,-7.2597865,112.7389333,0,0,0,0,0,0
12215189344,node,Ikiwae,restaurant,noodle,,,,,,-7.259986,112.7390417,0,0,0,0,0,0
12215189345,node,Piring Seng,cafe,,,,,,,-7.2601788,112.7390788,0,0,0,0,0,0
12215189346,node,Ngastina,restaurant,indonesian;javanese,,,,,,-7.2601014,112.7390973,0,0,0,0,0,0
12215189347,node,Coba Pho,restaurant,vietnamese,,,,,,-7.2600647,112.7390139,0,0,0,0,0,0
12215189353,node,Paper Cup,cafe,,,,,,,-7.2607207,112.7395192,0,0,0,0,0,0
12215189354,node,Indigo,restaurant,,,,,,,-7.2605095,112.7397864,0,0,0,0,0,0
12215189357,node,TOMORO Coffee,cafe,coffee_shop,,,,,yes,-7.2579405,112.7382243,0,0,0,0,1,1
12273429775,node,Rawon Kalkulator,restaurant,,,,,,,-7.2918613,112.7402376,0,0,0,0,0,0
12277996399,node,Soto Ayam Kampung Pak Djayus,restaurant,,,,,,,-7.2541754,112.7824177,0,0,0,0,0,0
12278713975,node,Sate Ayam Ponorogo Pak Seger Asli,restaurant,sate,,,,,,-7.2799615,112.7560143,0,0,0,0,0,0
12278713985,node,Mr. Suprek,fast_food,,,,,,,-7.2800551,112.7559944,0,0,0,0,0,0
12281742623,node,Bakso So'un & Mie Ayam,restaurant,,,,,,,-7.2592988,112.7315849,0,0,0,0,0,0
12284575449,node,Warkop Bening,cafe,,,,,,,-7.275014,112.7316495,0,0,0,0,0,0
12289369157,node,bebek Sinjay,restaurant,,,,,,,-7.2597704,112.744217,0,0,0,0,0,0
12320484313,node,Buka Baju,restaurant,,,,,,,-7.2959176,112.6543016,0,0,0,0,0,0
12438591341,node,Solaria,restaurant,,,,gofood.co.id,,,-7.2486678,112.7308048,0,0,1,0,0,1
12483970499,node,McDonald's,fast_food,burger,,,,,yes,-7.25193,112.7831526,0,0,0,0,1,1
12511987101,node,Warung Sambel Tongkol Mbak Ju,restaurant,indonesian,Mo-Sa 10:00-16:00,,,,,-7.3017003,112.7378574,1,0,0,0,0,1
12655819781,node,Hakata Ikkousha Surabaya,restaurant,japanese;ramen,Mo-Su 11:00-22:00,,,,,-7.2795211,112.6834602,1,0,0,0,0,1
12721862892,node,BM Coffee,cafe,,,,,,,-7.3264049,112.7808962,0,0,0,0,0,0
12721862893,node,Jokopi,cafe,,,,,,,-7.3260034,112.7808423,0,0,0,0,0,0
12726094808,node,Point Coffee,cafe,coffee_shop,,,,,yes,-7.3113686,112.6838177,0,0,0,0,1,1
12726094819,node,Excelso,cafe,coffee_shop,,,,,,-7.3110457,112.6822989,0,0,0,0,0,0
12726094820,node,Ada Apa Dengan Kopi?,cafe,coffee_shop,,,,,,-7.310916,112.6813991,0,0,0,0,0,0
12726094846,node,Starbucks,cafe,coffee_shop,,,,,yes,-7.3104757,112.6793363,0,0,0,0,1,1
12726094847,node,Yoshinoya,fast_food,beef_bowl,,,,,yes,-7.3104072,112.6791204,0,0,0,0,1,1
12726094849,node,Kopi Kenangan,cafe,coffee_shop,,,,,yes,-7.3110812,112.6789735,0,0,0,0,1,1
12902684499,node,Cafe Goede,restaurant,coffee_shop;burger;pizza,,081133347816,,,,-7.2770046,112.8054411,0,1,0,0,0,1
13003699002,node,Bakso Prasmanan,restaurant,indonesian,Mo-Su 10:30-20:30,,,,,-7.2870705,112.6978704,1,0,0,0,0,1
13128246701,node,Airlangga Eatery,restaurant,,,,,,,-7.2686621,112.7856865,0,0,0,0,0,0
13128246801,node,Kantin Gor Kampus C,restaurant,,,,,,,-7.2646272,112.7849681,0,0,0,0,0,0
13334413612,node,Pigmalion,restaurant,indonesian,,,,,,-7.279955,112.7883857,0,0,0,0,0,0
13334413613,node,Kyuka Ramen,restaurant,ramen,,,,,,-7.2800295,112.7879016,0,0,0,0,0,0
13373928601,node,KEBON KOTA,restaurant,,,,,,,-7.3127817,112.7050596,0,0,0,0,0,0
13390448301,node,Warkop Berkah Sedulurans,cafe,,24/7,,,,,-7.3403642,112.7179843,1,0,0,0,0,1
13415197802,node,Zerogram Kota Lama,cafe,,,,,,,-7.236847,112.7370407,0,0,0,0,0,0
13420006785,node,Tahu Keraton,restaurant,,We-Mo 09:30-19:30,,,,,-7.2550377,112.7443229,1,0,0,0,0,1
13475865701,node,Kafe Sarvatra,cafe,coffee_shop;tea,Mo-Su 09:00-20:00,,,,,-7.3052175,112.7538298,1,0,0,0,0,1
13534220354,node,Toko Kopi TUKU - SPBU bp Gubeng,cafe,coffee_shop,Mo-Su 07:00-21:00,,https://tuku.coffee,,yes,-7.2729017,112.7476864,1,0,1,0,1,3
13534229567,node,Toko Kopi TUKU - Margorejo,cafe,coffee_shop,Mo-Su 07:00-21:00,,https://tuku.coffee,yes,,-7.3183613,112.7441672,1,0,1,1,0,3
13573350421,node,Ayam Keprabon Express,fast_food,,,,,,,-7.3371582,112.7376503,0,0,0,0,0,0
13609168202,node,Roti'O,cafe,,,,,,,-7.2649848,112.7520111,0,0,0,0,0,0
13609176401,node,Point Coffee,cafe,,,,,,,-7.2650502,112.7520012,0,0,0,0,0,0
13609191501,node,Sambang Cafe & Eatery,restaurant,,,,,,,-7.2614035,112.747853,0,0,0,0,0,0
13609195201,node,Slow Bar Coffee,cafe,,,,,,,-7.2614241,112.7475204,0,0,0,0,0,0
13609357641,node,Sama Koffie,cafe,coffee_shop,Mo-Fr 12:00-20.00,+6285178915597,https://www.instagram.com/sama.koffie,,,-7.2652172,112.7573746,1,1,1,0,0,3
13677686501,node,Kantin PENS,cafe,,,,,,,-7.2769599,112.7942646,0,0,0,0,0,0
13695417902,node,Warkop Titik Kumpul Kopi (TKK),cafe,,24/7,,,,,-7.312957,112.709172,1,0,0,0,0,1
13732876701,node,Warung Kuning Bu lily,restaurant,,,,,,,-7.2319439,112.7343926,0,0,0,0,0,0
13732877001,node,Mie Ayam,restaurant,,,,,,,-7.2327328,112.7354936,0,0,0,0,0,0
184586688,way,Dapur Desa,restaurant,,,,,,,-7.2675358,112.7409262,0,0,0,0,0,0
184885898,way,Aria Centra Hotel,restaurant,french,,,,,,-7.2676744,112.7434846,0,0,0,0,0,0
307346894,way,Medicine Cafe,cafe,,,,,,,-7.2653731,112.7597966,0,0,0,0,0,0
307349669,way,Tasty Resto,restaurant,,,,,,,-7.2700806,112.7604459,0,0,0,0,0,0
311061594,way,warkob imanuel,restaurant,japanese,"08:30-12:30,15:30-20:00",,,,,-7.2681528,112.7400009,1,0,0,0,0,1
311401435,way,McDonald's,fast_food,burger,24/7,,https://mcdonalds.co.id/,,yes,-7.3311131,112.7757347,1,0,1,0,1,3
314361483,way,PKL Gunungsari 1,cafe,,,,,,,-7.2995797,112.7325552,0,0,0,0,0,0
317191730,way,Agis,restaurant,indonesian,,+62 31 8294294,,,,-7.3383111,112.7150155,0,1,0,0,0,1
320183241,way,Wapo Restaurant,restaurant,,Mo-Su 11:30-22:00,+62 315-036446,,,yes,-7.270359,112.7602651,1,1,0,0,1,3
344252613,way,Hanamasa,restaurant,japanese,,,,,,-7.2658592,112.7514727,0,0,0,0,0,0
344252615,way,Gubeng Pojok,restaurant,regional,,,,,,-7.2664,112.7519197,0,0,0,0,0,0
352416453,way,McDonald's,fast_food,burger,24/7,,,yes,yes,-7.2794301,112.7653578,1,0,0,1,1,3
371708393,way,Coffee Toffee,cafe,,,,,,,-7.2707334,112.7567887,0,0,0,0,0,0
381190335,way,McDonald's,fast_food,burger,24/7,,,yes,yes,-7.2642218,112.7414618,1,0,0,1,1,3
423209896,way,Richeese Factory,fast_food,chicken,24/7,,,,yes,-7.2647401,112.7413758,1,0,0,0,1,2
423209899,way,Coffee Toffee,cafe,,,,,,,-7.2638934,112.7434074,0,0,0,0,0,0
423463937,way,Warung Leko,restaurant,,,,,,,-7.2775471,112.7660574,0,0,0,0,0,0
426896979,way,Starbucks,cafe,coffee_shop,"Mo-Th 07:00-23:00, Fr-Su 07:00-23:59",,,,yes,-7.2720932,112.7489729,1,0,0,0,1,2
428982729,way,Nur Pacific,restaurant,,,,,,,-7.2726319,112.7481711,0,0,0,0,0,0
429000282,way,Loving Hut,restaurant,international,,,,,,-7.2757299,112.7492058,0,0,0,0,0,0
429000476,way,Excelso,cafe,,,,,,,-7.2768166,112.749421,0,0,0,0,0,0
435125358,way,McDonald's,fast_food,burger,24/7,,,,yes,-7.282183,112.74073,1,0,0,0,1,2
435125361,way,Daun Hijau,restaurant,Javanese,,,,,,-7.2801863,112.742203,0,0,0,0,0,0
444140319,way,KFC,fast_food,chicken,24/7,,,yes,yes,-7.319403,112.7326447,1,0,0,1,1,3
446960580,way,Sederhana,restaurant,,,,,,,-7.2810033,112.7812119,0,0,0,0,0,0
447125584,way,Unicorn,cafe,,,,,,,-7.2817878,112.7840903,0,0,0,0,0,0
447125931,way,SAS Cafe & Resto,cafe,,,,,,,-7.2701424,112.7985575,0,0,0,0,0,0
447611744,way,Oost Koffie & Thee,cafe,,,,,,,-7.2635666,112.7675936,0,0,0,0,0,0
448088350,way,Dedew'S Box,restaurant,,,,,,,-7.2647254,112.7604827,0,0,0,0,0,0
448090317,way,Depot Pak Slamet,restaurant,,,,,yes,yes,-7.2661958,112.7563807,0,0,0,1,1,2
448479226,way,Wisata Kuliner Bratang Binangun,restaurant,,,,,,,-7.2970511,112.7601369,0,0,0,0,0,0
449209554,way,Boncafe Steak & Ice Cream,restaurant,,,,,,,-7.2773654,112.7660743,0,0,0,0,0,0
451501990,way,Bakso & Pangsit Mie 3 Raja,restaurant,,,,,,,-7.3348662,112.7760344,0,0,0,0,0,0
455675282,way,Mie Gacoan,restaurant,noodle,,,,,,-7.3307068,112.7300235,0,0,0,0,0,0
455675289,way,Ayam Bakar Primarasa,restaurant,chicken,,,,,,-7.3301642,112.7303012,0,0,0,0,0,0
458005429,way,Pecel Bukus,restaurant,,,,,,,-7.3048586,112.7592552,0,0,0,0,0,0
459928329,way,Bakso Pak Djo,restaurant,,,,,,,-7.3380053,112.7753507,0,0,0,0,0,0
459928621,way,Warung Bu Andrik,restaurant,,,,,,,-7.3386362,112.7752261,0,0,0,0,0,0
459952874,way,Kopisae,cafe,,,,,,,-7.3395444,112.7739419,0,0,0,0,0,0
460456490,way,Michael Tj Gelato,restaurant,,,,,,,-7.3206883,112.7621831,0,0,0,0,0,0
462041078,way,Mie Gacoan,restaurant,noodle,,,,,,-7.3112737,112.6831468,0,0,0,0,0,0
462041079,way,Richeese Factory,fast_food,chicken,,,,,,-7.3112906,112.6832862,0,0,0,0,0,0
462043219,way,Burger King,fast_food,burger,,,,,yes,-7.3114815,112.6845536,0,0,0,0,1,1
463594306,way,Cocari Japanese Resto,restaurant,,,,,,,-7.2895758,112.731382,0,0,0,0,0,0
463599854,way,Ikan Bakar Cianjur,restaurant,Javanese,,,,,,-7.2902551,112.7316838,0,0,0,0,0,0
468207974,way,Starbucks,cafe,coffee_shop,,,,,yes,-7.2934107,112.7597588,0,0,0,0,1,1
473528422,way,Bakwan Dempo Asli,restaurant,,,+62315315631; +62315311695,,,yes,-7.2606668,112.7239709,0,1,0,0,1,2
640531452,way,Pizza Hut,restaurant,pizza,,,,,yes,-7.264395,112.7424633,0,0,0,0,1,1
692628753,way,KFC,restaurant,chicken,,,,,yes,-7.2895969,112.7459968,0,0,0,0,1,1
727358815,way,Diskuupi 102,cafe,coffee_shop;bar,,,https://diskuupi.id,yes,,-7.3203883,112.7646828,0,0,1,1,0,2
767949905,way,TGC,cafe,,,,,,,-7.2644365,112.7418308,0,0,0,0,0,0
767949906,way,Burger King,fast_food,burger,,,,,yes,-7.2647988,112.7423638,0,0,0,0,1,1
967062750,way,"Warung Sedulur Tunggal Kopi ""STK""",cafe,,,,,,,-7.3368777,112.7755593,0,0,0,0,0,0
1046394796,way,Kofibrik Manukan,cafe,coffee_shop;pizza;burger,24/7,,,,,-7.2658398,112.6663647,1,0,0,0,0,1
1223749908,way,Cafetaria Informatika,fast_food,,,,,,,-7.2800658,112.7970123,0,0,0,0,0,0
1248998595,way,De Mandailing,restaurant,asian;american,Mo-Su 10:00-22:00,+62 31 8480367,https://instagram.com/demandailingcafe,,,-7.3225309,112.7422751,1,1,1,0,0,3
1374452212,way,Pizza Hut,restaurant,pizza,,,,,,-7.3112506,112.6829544,0,0,0,0,0,0
1374452218,way,Laoban,restaurant,chinese,,,,,,-7.310171,112.6776873,0,0,0,0,0,0
1374452219,way,McDonald's,fast_food,burger,,,,,yes,-7.3097221,112.679486,0,0,0,0,1,1
1378457075,way,McDonald's,fast_food,burger,24/7,,,,yes,-7.2352228,112.7328555,1,0,0,0,1,2
